WKT,name,description
"POLYGON ((81.571266 27.291304, 81.555186 27.294735, 81.549645 27.294348, 81.534368 27.288723, 81.523632 27.277546, 81.519776 27.263255, 81.52364 27.248966, 81.534378 27.237793, 81.549649 27.23217, 81.564026 27.233176, 81.571941 27.237613, 81.574388 27.237824, 81.58022 27.241, 81.58886 27.253529, 81.590162 27.268179, 81.583838 27.281758, 81.571266 27.291304))",271903_A,C1
"POLYGON ((76.354764 28.858065, 76.341034 28.843974, 76.334335 28.819474, 76.34106 28.79498, 76.359737 28.77583, 76.376932 28.76959, 76.3806 28.768259, 76.386293 28.766193, 76.414944 28.768169, 76.439455 28.781326, 76.454486 28.802801, 76.456756 28.827916, 76.445762 28.851196, 76.431232 28.862072, 76.423895 28.867564, 76.395922 28.873448, 76.389333 28.872993, 76.386283 28.872783, 76.359707 28.863138, 76.354764 28.858065))",124113_B,C3
"POLYGON ((81.6125 27.30025, 81.587354 27.319347, 81.555186 27.326212, 81.544101 27.325436, 81.51354 27.314183, 81.492069 27.291825, 81.484367 27.263241, 81.492102 27.234665, 81.500251 27.226188, 81.506109 27.226547, 81.545935 27.223036, 81.564026 27.233176, 81.549649 27.23217, 81.534378 27.237793, 81.52364 27.248966, 81.519776 27.263255, 81.523632 27.277546, 81.534368 27.288723, 81.549645 27.294348, 81.555186 27.294735, 81.571266 27.291304, 81.583838 27.281758, 81.590162 27.268179, 81.58886 27.253529, 81.58022 27.241, 81.574388 27.237824, 81.579924 27.2383, 81.584387 27.230974, 81.57795 27.218609, 81.576319 27.214106, 81.578137 27.212911, 81.579709 27.210824, 81.580224 27.209679, 81.582413 27.206931, 81.582951 27.206595, 81.605243 27.218736, 81.622528 27.24379, 81.62514 27.27309, 81.6125 27.30025))",271903_B,C3
"POLYGON ((81.577059 27.203386, 81.582951 27.206595, 81.582413 27.206931, 81.580224 27.209679, 81.579709 27.210824, 81.578137 27.212911, 81.576319 27.214106, 81.57795 27.218609, 81.584387 27.230974, 81.579924 27.2383, 81.574388 27.237824, 81.566126 27.233323, 81.564026 27.233176, 81.545935 27.223036, 81.506109 27.226547, 81.500251 27.226188, 81.513579 27.212323, 81.544114 27.201081, 81.577059 27.203386))",271904_B,C3
"POLYGON ((76.303541 28.819457, 76.309187 28.798915, 76.338705 28.803556, 76.334335 28.819474, 76.341034 28.843974, 76.354764 28.858065, 76.354084 28.867842, 76.353436 28.877147, 76.36561 28.893678, 76.341588 28.884959, 76.313581 28.856209, 76.303541 28.819457))",127114_B,C5
"POLYGON ((76.470694 28.867043, 76.464268 28.871853, 76.444199 28.867623, 76.448879 28.854898, 76.449566 28.846779, 76.448864 28.844627, 76.456756 28.827916, 76.455834 28.817721, 76.470165 28.801661, 76.479969 28.789034, 76.48376 28.794448, 76.487177 28.832119, 76.470694 28.867043))",124411_B,C5
"POLYGON ((76.461209 28.76224, 76.479969 28.789034, 76.470165 28.801661, 76.444588 28.778192, 76.43858 28.769164, 76.453857 28.763747, 76.456238 28.759572, 76.461209 28.76224))",124412_A,C5
"POLYGON ((76.366289 28.893924, 76.36561 28.893678, 76.353436 28.877147, 76.354084 28.867842, 76.354764 28.858065, 76.359707 28.863138, 76.386283 28.872783, 76.389333 28.872993, 76.386231 28.875811, 76.366289 28.893924))",124113_C,C5
"POLYGON ((76.414944 28.768169, 76.398669 28.767047, 76.399056 28.76684, 76.406822 28.762693, 76.428225 28.767054, 76.43858 28.769164, 76.444588 28.778192, 76.470165 28.801661, 76.455834 28.817721, 76.454486 28.802801, 76.439455 28.781326, 76.414944 28.768169))",124113_D,C5
"POLYGON ((76.445762 28.851196, 76.448864 28.844627, 76.449566 28.846779, 76.448879 28.854898, 76.444199 28.867623, 76.435399 28.863856, 76.431232 28.862072, 76.445762 28.851196))",124113_E,C5
"POLYGON ((76.464268 28.871853, 76.437891 28.891599, 76.395922 28.900427, 76.381459 28.89943, 76.366289 28.893924, 76.386231 28.875811, 76.389333 28.872993, 76.395922 28.873448, 76.423895 28.867564, 76.431232 28.862072, 76.435399 28.863856, 76.444199 28.867623, 76.464268 28.871853))",124022_B,C5
"POLYGON ((76.381481 28.739545, 76.407418 28.741334, 76.380308 28.766461, 76.376932 28.76959, 76.359737 28.77583, 76.34106 28.79498, 76.338705 28.803556, 76.309187 28.798915, 76.313639 28.782718, 76.341656 28.753997, 76.381481 28.739545))",127025_B,C5
"POLYGON ((76.424448 28.742508, 76.456238 28.759572, 76.453857 28.763747, 76.43858 28.769164, 76.428225 28.767054, 76.406822 28.762693, 76.399056 28.76684, 76.398669 28.767047, 76.386293 28.766193, 76.3806 28.768259, 76.376932 28.76959, 76.380308 28.766461, 76.407418 28.741334, 76.424448 28.742508))",124202_B,C5
"POLYGON ((81.622042 27.333266, 81.60345 27.347388, 81.555186 27.357688, 81.555008 27.357676, 81.555681 27.356173, 81.542956 27.347968, 81.539342 27.345638, 81.536794 27.343994, 81.532697 27.345876, 81.530161 27.347126, 81.526653 27.348855, 81.52253 27.350624, 81.492703 27.33964, 81.460498 27.306097, 81.448957 27.263219, 81.460571 27.220358, 81.463526 27.217284, 81.466663 27.218583, 81.483707 27.225173, 81.500251 27.226188, 81.492102 27.234665, 81.484367 27.263241, 81.492069 27.291825, 81.51354 27.314183, 81.544101 27.325436, 81.555186 27.326212, 81.587354 27.319347, 81.6125 27.30025, 81.62514 27.27309, 81.622528 27.24379, 81.605243 27.218736, 81.582951 27.206595, 81.594515 27.199373, 81.623193 27.192621, 81.630257 27.196468, 81.651953 27.227904, 81.650899 27.22776, 81.641722 27.226509, 81.640048 27.230248, 81.640005 27.234217, 81.650844 27.234997, 81.650603 27.240974, 81.657098 27.244195, 81.659366 27.269545, 81.658523 27.270243, 81.65385 27.272914, 81.653759 27.276042, 81.655111 27.279577, 81.651734 27.288284, 81.650603 27.291199, 81.645292 27.29155, 81.643441 27.292817, 81.633482 27.294299, 81.631366 27.294359, 81.619921 27.294681, 81.618102 27.299559, 81.618276 27.304794, 81.618335 27.306542, 81.618436 27.30959, 81.619492 27.313443, 81.617861 27.321374, 81.618979 27.324458, 81.619306 27.325362, 81.619638 27.326278, 81.619799 27.326721, 81.619863 27.326899, 81.620004 27.327288, 81.620038 27.327382, 81.620073 27.327478, 81.622042 27.333266))",271903_C,C5
"POLYGON ((81.587987 27.173448, 81.623193 27.192621, 81.594515 27.199373, 81.582951 27.206595, 81.577059 27.203386, 81.544114 27.201081, 81.513579 27.212323, 81.500251 27.226188, 81.483707 27.225173, 81.466663 27.218583, 81.463526 27.217284, 81.492789 27.186851, 81.538582 27.169992, 81.587987 27.173448))",271904_C,C5
"POLYGON ((81.538554 27.356524, 81.52253 27.350624, 81.526653 27.348855, 81.530161 27.347126, 81.532697 27.345876, 81.536794 27.343994, 81.539342 27.345638, 81.542956 27.347968, 81.555681 27.356173, 81.555008 27.357676, 81.538554 27.356524))",271902_A,C5
"POLYGON ((76.272747 28.819433, 76.282521 28.783908, 76.303362 28.788392, 76.299861 28.797449, 76.309187 28.798915, 76.303541 28.819457, 76.313581 28.856209, 76.341588 28.884959, 76.36561 28.893678, 76.365991 28.894195, 76.35758 28.909922, 76.351239 28.91686, 76.323461 28.906777, 76.30495 28.887771, 76.306822 28.877323, 76.281753 28.839146, 76.277758 28.837792, 76.272747 28.819433))",127114_D,C7
"POLYGON ((76.51618 28.839325, 76.496857 28.88029, 76.49437 28.878199, 76.464268 28.871853, 76.470694 28.867043, 76.487177 28.832119, 76.48376 28.794448, 76.479969 28.789034, 76.481495 28.787069, 76.487693 28.779604, 76.491383 28.775159, 76.509161 28.780565, 76.513031 28.786089, 76.51723 28.832247, 76.514406 28.83743, 76.51618 28.839325))",124411_C,C7
"POLYGON ((76.482956 28.743151, 76.509161 28.780565, 76.491383 28.775159, 76.487693 28.779604, 76.481495 28.787069, 76.479969 28.789034, 76.461209 28.76224, 76.456238 28.759572, 76.460305 28.752443, 76.464429 28.745211, 76.466515 28.741553, 76.467268 28.740233, 76.46967 28.73602, 76.482956 28.743151))",124412_B,C7
"POLYGON ((76.495633 28.882885, 76.464136 28.906467, 76.464116 28.906309, 76.425012 28.916297, 76.368905 28.898233, 76.365991 28.894195, 76.366289 28.893924, 76.381459 28.89943, 76.395922 28.900427, 76.437891 28.891599, 76.464268 28.871853, 76.49437 28.878199, 76.496857 28.88029, 76.495633 28.882885))",124022_C,C7
"POLYGON ((76.313639 28.782718, 76.309187 28.798915, 76.299861 28.797449, 76.303362 28.788392, 76.308945 28.773949, 76.309279 28.773082, 76.321843 28.74057, 76.366823 28.727879, 76.401872 28.717991, 76.411489 28.73756, 76.407418 28.741334, 76.381481 28.739545, 76.341656 28.753997, 76.313639 28.782718))",127025_C,C7
"POLYGON ((76.433948 28.716846, 76.46967 28.73602, 76.467268 28.740233, 76.466515 28.741553, 76.464429 28.745211, 76.460305 28.752443, 76.456238 28.759572, 76.424448 28.742508, 76.407418 28.741334, 76.411489 28.73756, 76.401872 28.717991, 76.366823 28.727879, 76.37741 28.712948, 76.433948 28.716846))",124202_C,C7
"POLYGON ((81.623653 27.372313, 81.619554 27.375427, 81.617986 27.375762, 81.617497 27.375423, 81.617124 27.375165, 81.616123 27.374473, 81.615766 27.373969, 81.615518 27.373619, 81.613065 27.37016, 81.609535 27.370071, 81.607347 27.372377, 81.604257 27.374321, 81.599128 27.375026, 81.597427 27.376045, 81.583546 27.369438, 81.559141 27.368947, 81.551554 27.36539, 81.555008 27.357676, 81.555186 27.357688, 81.60345 27.347388, 81.622042 27.333266, 81.622759 27.335372, 81.624536 27.340594, 81.628025 27.345823, 81.628374 27.350001, 81.627464 27.350661, 81.6271 27.351348, 81.626675 27.352898, 81.626872 27.355364, 81.626007 27.355486, 81.625416 27.35593, 81.624627 27.356348, 81.624521 27.35686, 81.62361 27.357911, 81.623504 27.358545, 81.623641 27.359569, 81.623914 27.360431, 81.62443 27.36124, 81.624596 27.361779, 81.623079 27.367762, 81.623466 27.37083, 81.623653 27.372313))",271903_D,C7
"POLYGON ((81.457621 27.350264, 81.44001 27.331916, 81.440148 27.331858, 81.430321 27.315578, 81.434298 27.307217, 81.437838 27.30505, 81.438532 27.304625, 81.436861 27.29398, 81.436863 27.293889, 81.436938 27.293701, 81.436809 27.291631, 81.437029 27.291145, 81.43775 27.289905, 81.437927 27.288693, 81.437874 27.287253, 81.438099 27.285814, 81.438024 27.284135, 81.437863 27.282629, 81.437855 27.282527, 81.437874 27.281485, 81.43777 27.281392, 81.437745 27.281065, 81.436738 27.279609, 81.436647 27.279478, 81.436645 27.279475, 81.435825 27.27829, 81.435342 27.276984, 81.43517 27.275668, 81.434623 27.274104, 81.43414 27.273408, 81.433271 27.271234, 81.433003 27.270242, 81.432917 27.268497, 81.432599 27.26648, 81.432576 27.265962, 81.432799 27.263976, 81.432665 27.260679, 81.43305 27.259096, 81.434376 27.255974, 81.435181 27.252903, 81.436114 27.250194, 81.435986 27.249136, 81.435449 27.247533, 81.435416 27.247239, 81.435095 27.237391, 81.435148 27.235848, 81.435421 27.233932, 81.435524 27.232023, 81.435492 27.230745, 81.435438 27.229466, 81.435487 27.226676, 81.435503 27.226357, 81.439394 27.21874, 81.441766 27.216076, 81.442279 27.215677, 81.442818 27.215428, 81.44413 27.214645, 81.445063 27.214206, 81.446042 27.21397, 81.446755 27.213565, 81.448098 27.212398, 81.449003 27.21112, 81.456052 27.21419, 81.463526 27.217284, 81.460571 27.220358, 81.448957 27.263219, 81.460498 27.306097, 81.492703 27.33964, 81.52253 27.350624, 81.508427 27.356674, 81.482334 27.352863, 81.470318 27.345849, 81.458645 27.344629, 81.457621 27.350264))",271903_E,C7
"POLYGON ((81.630257 27.196468, 81.623193 27.192621, 81.629534 27.191128, 81.632488 27.190963, 81.638289 27.190955, 81.647472 27.190938, 81.651163 27.198801, 81.660819 27.203305, 81.660171 27.20386, 81.663737 27.205862, 81.666261 27.208755, 81.665776 27.208863, 81.663591 27.217715, 81.663935 27.22996, 81.658371 27.228778, 81.653005 27.228047, 81.651953 27.227904, 81.630257 27.196468))",271903_F,C7
"POLYGON ((81.659366 27.269545, 81.657098 27.244195, 81.659446 27.245359, 81.662793 27.250853, 81.666956 27.25627, 81.665624 27.26323, 81.662073 27.267303, 81.659366 27.269545))",271903_G,C7
"POLYGON ((81.633566 27.162382, 81.637012 27.164259, 81.62919 27.174484, 81.635027 27.183417, 81.629534 27.191128, 81.623193 27.192621, 81.587987 27.173448, 81.538582 27.169992, 81.492789 27.186851, 81.463526 27.217284, 81.456052 27.21419, 81.449003 27.21112, 81.451171 27.207514, 81.452379 27.205671, 81.452544 27.203966, 81.453083 27.203361, 81.452586 27.203536, 81.452586 27.203535, 81.452912 27.203421, 81.453705 27.203142, 81.459154 27.18838, 81.448947 27.185354, 81.472009 27.161375, 81.533054 27.138903, 81.54546 27.13977, 81.548424 27.141569, 81.56044 27.153484, 81.579323 27.156768, 81.590481 27.166008, 81.613226 27.167459, 81.619492 27.158524, 81.625131 27.16007, 81.633566 27.162382))",271904_D,C7
"POLYGON ((81.598908 27.14351, 81.624884 27.157654, 81.623805 27.158467, 81.625131 27.16007, 81.619492 27.158524, 81.613226 27.167459, 81.590481 27.166008, 81.579323 27.156768, 81.56044 27.153484, 81.548424 27.141569, 81.54546 27.13977, 81.598908 27.14351))",271901_A,C7
"POLYGON ((81.471856 27.365094, 81.457621 27.350264, 81.458645 27.344629, 81.470318 27.345849, 81.482334 27.352863, 81.508427 27.356674, 81.52253 27.350624, 81.538554 27.356524, 81.555008 27.357676, 81.551554 27.36539, 81.559141 27.368947, 81.583546 27.369438, 81.597427 27.376045, 81.600609 27.37756, 81.600628 27.379466, 81.555186 27.389164, 81.533004 27.387612, 81.471856 27.365094))",271902_B,C7
"POLYGON ((76.241954 28.819401, 76.25155 28.78456, 76.264343 28.779997, 76.282521 28.783908, 76.272747 28.819433, 76.277758 28.837792, 76.243833 28.826294, 76.241954 28.819401))",127114_E,C9
"POLYGON ((76.323461 28.906777, 76.351239 28.91686, 76.346054 28.922533, 76.33542 28.919265, 76.313782 28.912616, 76.303729 28.91343, 76.301843 28.90512, 76.30495 28.887771, 76.323461 28.906777))",127114_F,C9
"POLYGON ((76.513031 28.786089, 76.509161 28.780565, 76.521149 28.78421, 76.52266 28.815949, 76.519504 28.828072, 76.51723 28.832247, 76.513031 28.786089))",124411_D,C9
"POLYGON ((76.496857 28.88029, 76.51618 28.839325, 76.524359 28.848062, 76.522902 28.862733, 76.519504 28.871663, 76.514406 28.895045, 76.496857 28.88029))",124411_E,C9
"POLYGON ((76.542296 28.777724, 76.545636 28.814319, 76.52266 28.815949, 76.521149 28.78421, 76.509161 28.780565, 76.482956 28.743151, 76.46967 28.73602, 76.472535 28.730995, 76.478233 28.721002, 76.500966 28.722057, 76.504694 28.724057, 76.542296 28.777724))",124412_C,C9
"POLYGON ((76.52058 28.898722, 76.492084 28.920061, 76.474317 28.923947, 76.466059 28.921397, 76.464136 28.906467, 76.495633 28.882885, 76.496857 28.88029, 76.514406 28.895045, 76.514941 28.895303, 76.52085 28.898149, 76.52058 28.898722))",124022_D,C9
"POLYGON ((76.443442 28.691184, 76.500966 28.722057, 76.478233 28.721002, 76.472535 28.730995, 76.46967 28.73602, 76.433948 28.716846, 76.37741 28.712948, 76.379527 28.709962, 76.379531 28.709957, 76.380909 28.708013, 76.392477 28.692495, 76.395898 28.687906, 76.443442 28.691184))",124202_D,C9
"POLYGON ((81.423378 27.361762, 81.410688 27.348538, 81.417618 27.342799, 81.428132 27.337462, 81.434097 27.334413, 81.44001 27.331916, 81.457621 27.350264, 81.457357 27.351719, 81.448259 27.358809, 81.423378 27.361762))",271903_H,C9
"POLYGON ((81.451238 27.135897, 81.479765 27.125396, 81.479969 27.125521, 81.482592 27.127133, 81.51701 27.122626, 81.542759 27.138132, 81.54546 27.13977, 81.533054 27.138903, 81.472009 27.161375, 81.448947 27.185354, 81.435459 27.181356, 81.438904 27.16975, 81.43958 27.158448, 81.441327 27.150451, 81.442633 27.144842, 81.451238 27.135897))",271904_E,C9
"POLYGON ((81.527528 27.107813, 81.547487 27.109209, 81.549969 27.11384, 81.560183 27.115903, 81.569281 27.122664, 81.577735 27.12316, 81.583014 27.127438, 81.589065 27.128317, 81.599021 27.135573, 81.621552 27.151575, 81.622635 27.151644, 81.625156 27.151804, 81.625242 27.1523, 81.625628 27.153026, 81.625886 27.153713, 81.626208 27.153866, 81.627045 27.154381, 81.627045 27.154524, 81.62536 27.155403, 81.623826 27.156424, 81.62492 27.157627, 81.624884 27.157654, 81.598908 27.14351, 81.54546 27.13977, 81.542759 27.138132, 81.51701 27.122626, 81.482592 27.127133, 81.479969 27.125521, 81.479765 27.125396, 81.527528 27.107813))",271901_B,C9
"POLYGON ((81.451 27.390545, 81.423378 27.361762, 81.448259 27.358809, 81.457357 27.351719, 81.457621 27.350264, 81.471856 27.365094, 81.533004 27.387612, 81.555186 27.389164, 81.600628 27.379466, 81.600657 27.382294, 81.600688 27.38529, 81.60078 27.394365, 81.605244 27.396003, 81.608775 27.396202, 81.609614 27.396249, 81.620092 27.396841, 81.628504 27.400499, 81.630722 27.404519, 81.555186 27.420641, 81.527451 27.4187, 81.451 27.390545))",271902_C,C9
"POLYGON ((76.211751 28.817219, 76.217733 28.79552, 76.224689 28.794139, 76.25155 28.78456, 76.241954 28.819401, 76.243833 28.826294, 76.23917 28.824714, 76.211751 28.817219))",127114_G,C11
"POLYGON ((76.573588 28.791547, 76.574523 28.80176, 76.573641 28.812333, 76.545636 28.814319, 76.542296 28.777724, 76.504694 28.724057, 76.500966 28.722057, 76.539666 28.723852, 76.549156 28.737392, 76.560289 28.762073, 76.567329 28.772122, 76.569636 28.782789, 76.573588 28.791547))",124412_D,C11
"POLYGON ((76.52058 28.898722, 76.52085 28.898149, 76.524116 28.899721, 76.533497 28.900318, 76.542554 28.900894, 76.539806 28.904802, 76.543413 28.912465, 76.538229 28.913893, 76.532609 28.911197, 76.492084 28.920061, 76.52058 28.898722))",124022_E,C11
"POLYGON ((76.571557 28.769352, 76.571689 28.770802, 76.567329 28.772122, 76.560289 28.762073, 76.549156 28.737392, 76.571557 28.769352))",124201_A,C11
"POLYGON ((76.537272 28.720436, 76.539666 28.723852, 76.500966 28.722057, 76.443442 28.691184, 76.395898 28.687906, 76.396312 28.68735, 76.404384 28.667395, 76.444975 28.667162, 76.446052 28.665047, 76.452932 28.665521, 76.526425 28.704961, 76.526704 28.705359, 76.537272 28.720436))",124202_E,C11
"POLYGON ((81.410688 27.348538, 81.423378 27.361762, 81.407146 27.363688, 81.405895 27.352507, 81.410688 27.348538))",271903_J,C11
"POLYGON ((81.451238 27.135897, 81.442633 27.144842, 81.44274 27.144382, 81.444197 27.138487, 81.445756 27.132174, 81.450026 27.126977, 81.451091 27.125681, 81.455899 27.118195, 81.461821 27.116285, 81.467513 27.11279, 81.472719 27.113667, 81.471777 27.120487, 81.474633 27.122242, 81.475195 27.122588, 81.479386 27.125163, 81.479765 27.125396, 81.451238 27.135897))",271904_G,C11
"POLYGON ((81.495835 27.086357, 81.497933 27.085584, 81.505423 27.085722, 81.54542 27.089696, 81.543703 27.102151, 81.547487 27.109209, 81.527528 27.107813, 81.479765 27.125396, 81.479386 27.125163, 81.475195 27.122588, 81.474633 27.122242, 81.471777 27.120487, 81.472719 27.113667, 81.475253 27.095312, 81.486497 27.094281, 81.487098 27.092829, 81.488299 27.091492, 81.491218 27.089237, 81.492042 27.088723, 81.495835 27.086357))",271901_C,C11
"POLYGON ((81.430134 27.415993, 81.399534 27.384098, 81.407146 27.363688, 81.423378 27.361762, 81.451 27.390545, 81.527451 27.4187, 81.555186 27.420641, 81.630722 27.404519, 81.634769 27.411852, 81.635813 27.418991, 81.637047 27.427435, 81.639801 27.427409, 81.642144 27.427426, 81.6467 27.427433, 81.646214 27.429374, 81.645927 27.430518, 81.63656 27.43158, 81.636249 27.431615, 81.633032 27.43198, 81.598206 27.435927, 81.591986 27.444263, 81.555186 27.452117, 81.521894 27.449788, 81.430134 27.415993))",271902_D,C11
"POLYGON ((76.217733 28.79552, 76.211751 28.817219, 76.206718 28.815843, 76.202869 28.800231, 76.200441 28.798954, 76.217733 28.79552))",127114_H,C12
"POLYGON ((76.558858 28.701136, 76.587974 28.742662, 76.580681 28.752544, 76.580681 28.768079, 76.571689 28.770802, 76.571557 28.769352, 76.549156 28.737392, 76.539666 28.723852, 76.537272 28.720436, 76.526704 28.705359, 76.527515 28.70358, 76.558858 28.701136))",124201_C,C12
"POLYGON ((76.548148 28.685861, 76.558858 28.701136, 76.527515 28.70358, 76.526704 28.705359, 76.526425 28.704961, 76.452932 28.665521, 76.446052 28.665047, 76.447314 28.66257, 76.44944 28.658395, 76.451454 28.654441, 76.454385 28.650583, 76.460381 28.64269, 76.470868 28.644392, 76.548148 28.685861))",124202_F,C12
"POLYGON ((81.409258 27.441437, 81.378399 27.409264, 81.39822 27.38762, 81.399534 27.384098, 81.430134 27.415993, 81.521894 27.449788, 81.555186 27.452117, 81.591986 27.444263, 81.580519 27.459629, 81.570378 27.480351, 81.555186 27.483593, 81.516335 27.480875, 81.409258 27.441437))",271902_E,C12
"POLYGON ((76.579002 28.679788, 76.605346 28.717348, 76.604919 28.719044, 76.590634 28.726787, 76.591362 28.73807, 76.587974 28.742662, 76.558858 28.701136, 76.560288 28.701025, 76.555676 28.6891, 76.56393 28.680315, 76.579002 28.679788))",124201_D,C13
"POLYGON ((76.575243 28.674427, 76.579002 28.679788, 76.56393 28.680315, 76.555676 28.6891, 76.560288 28.701025, 76.558858 28.701136, 76.548148 28.685861, 76.470868 28.644392, 76.54815 28.656937, 76.574126 28.673339, 76.575243 28.674427))",124202_H,C13
"POLYGON ((81.388373 27.466879, 81.388069 27.466563, 81.384846 27.462094, 81.381196 27.457302, 81.373364 27.447018, 81.361656 27.427547, 81.378399 27.409264, 81.409258 27.441437, 81.516335 27.480875, 81.555186 27.483593, 81.570378 27.480351, 81.569033 27.483098, 81.548595 27.48802, 81.534105 27.495761, 81.530487 27.495872, 81.529599 27.495899, 81.526868 27.495932, 81.524709 27.495959, 81.519634 27.496021, 81.505079 27.496243, 81.495075 27.50618, 81.388373 27.466879))",271902_F,C13
"POLYGON ((76.600924 28.660982, 76.614625 28.68051, 76.605346 28.717348, 76.579002 28.679788, 76.580681 28.679729, 76.600924 28.660982))",124201_E,C14
"POLYGON ((81.388373 27.466879, 81.495075 27.50618, 81.49414 27.507109, 81.482669 27.507863, 81.468043 27.509316, 81.466268 27.506798, 81.465447 27.505634, 81.463965 27.503532, 81.461973 27.500705, 81.460251 27.498308, 81.456735 27.493533, 81.444582 27.493372, 81.442279 27.493671, 81.439995 27.493856, 81.435455 27.494257, 81.432462 27.494555, 81.431527 27.49465, 81.423556 27.495461, 81.416814 27.494847, 81.410141 27.49424, 81.403391 27.49363, 81.402352 27.493537, 81.397549 27.493103, 81.397528 27.493101, 81.397371 27.493086, 81.391371 27.4925, 81.388346 27.492199, 81.388304 27.492195, 81.385895 27.491946, 81.38526 27.491827, 81.387792 27.488191, 81.39189 27.48467, 81.395581 27.476998, 81.39022 27.469544, 81.388069 27.466563, 81.388373 27.466879))",271902_G,C14
"POLYGON ((76.625775 28.646358, 76.62638 28.647221, 76.630691 28.660559, 76.627922 28.667847, 76.614704 28.680197, 76.614625 28.68051, 76.600924 28.660982, 76.60253 28.659494, 76.608356 28.650546, 76.625775 28.646358))",124201_F,C15
"POLYGON ((76.6424931 28.6404452, 76.6436997 28.6403856, 76.6637263 28.6149631, 76.686729 28.6321408, 76.6701596 28.6453989, 76.6620915 28.6444951, 76.6424931 28.6404452))",124102_A,C1
"POLYGON ((76.6327374 28.6307774, 76.6303342 28.6214353, 76.6289608 28.6066671, 76.6404622 28.5899375, 76.6488736 28.5860184, 76.6672413 28.5864707, 76.6741077 28.5860601, 76.6710179 28.5890748, 76.6703312 28.6080653, 76.6637263 28.6149631, 76.6436997 28.6403856, 76.6327374 28.6307774))",124103_A,C1
"POLYGON ((76.686729 28.6321408, 76.6637263 28.6149631, 76.6703312 28.6080653, 76.6710179 28.5890748, 76.6746227 28.5850049, 76.6912739 28.6023384, 76.6924756 28.6189154, 76.686729 28.6321408))",124104_A,C1
"POLYGON ((76.6219227 28.6634755, 76.6424931 28.6404452, 76.6701596 28.6453989, 76.686729 28.6321408, 76.7169413 28.6529312, 76.7123156 28.6635896, 76.6886701 28.6704219, 76.6632067 28.6766539, 76.6480152 28.6743199, 76.6219227 28.6634755))",124102_B,C3
"POLYGON ((76.687154 28.5724513, 76.6840641 28.5758096, 76.6794292 28.5800305, 76.6741077 28.5860601, 76.6488736 28.5860184, 76.6404622 28.5899375, 76.6289608 28.6066671, 76.6327374 28.6307774, 76.6424931 28.6404452, 76.6219227 28.6634755, 76.6030335 28.6485547, 76.591882 28.6221889, 76.5954868 28.5952129, 76.606001 28.5743628, 76.6200808 28.5635084, 76.6760469 28.5524145, 76.6936772 28.5660104, 76.687154 28.5724513))",124103_B,C3
"POLYGON ((76.7465489 28.6360925, 76.7395734 28.6552694, 76.7250186 28.6608783, 76.7123156 28.6635896, 76.7169413 28.6529312, 76.686729 28.6321408, 76.6926472 28.6160523, 76.6912739 28.6023384, 76.6741077 28.5860601, 76.6936772 28.5660104, 76.7189617 28.5949267, 76.7317772 28.6269737, 76.7465489 28.6360925))",124104_B,C3
"POLYGON ((76.6219227 28.6634755, 76.6480152 28.6743199, 76.6632067 28.6766539, 76.6598599 28.6946501, 76.6565983 28.710761, 76.6335957 28.703534, 76.6002934 28.6935961, 76.6219227 28.6634755))",124102_C,C5
"POLYGON ((76.5549748 28.5498356, 76.5992462 28.5138291, 76.6080609 28.535009, 76.623387 28.5632779, 76.606001 28.5743628, 76.5954868 28.5952129, 76.5920537 28.6197779, 76.6030335 28.6485547, 76.6219227 28.6634755, 76.6054432 28.6845608, 76.6002934 28.6935961, 76.5870514 28.6988245, 76.5537491 28.6632831, 76.545705 28.6315308, 76.5420762 28.5903553, 76.5549748 28.5498356))",124103_C,C5
"POLYGON ((76.5953065 28.5126798, 76.6847505 28.5169589, 76.7195736 28.5393963, 76.7365919 28.5673671, 76.7711863 28.6336475, 76.7465489 28.6360925, 76.7317772 28.6269737, 76.7189617 28.5949267, 76.6956159 28.5668886, 76.6746734 28.5518113, 76.6458344 28.558144, 76.623387 28.5632779, 76.5953065 28.5126798))",124104_C,C5
"POLYGON ((76.6636075 28.6740366, 76.6958798 28.6674096, 76.7123156 28.6635896, 76.7395734 28.6552694, 76.7465489 28.6360925, 76.7711863 28.6336475, 76.7652601 28.6908252, 76.7233747 28.7242498, 76.7195254 28.7307466, 76.7086744 28.7481709, 76.6937399 28.7401939, 76.6848498 28.7250264, 76.6727972 28.7219801, 76.6550244 28.7273388, 76.6636075 28.6740366))",124504_B,C5
"POLYGON ((76.5420762 28.5903553, 76.5458507 28.6292301, 76.5537491 28.6632831, 76.5870514 28.6988245, 76.6002934 28.6935961, 76.6565983 28.710761, 76.6550244 28.7273388, 76.5884198 28.7225216, 76.5587514 28.7101587, 76.4993476 28.6489149, 76.5166513 28.5263352, 76.5549748 28.5498356, 76.5420762 28.5903553))",124103_D,C7
"POLYGON ((76.6358736 28.5143465, 76.6419658 28.4997888, 76.6412965 28.4808687, 76.7029469 28.4829064, 76.7151108 28.4856969, 76.7438023 28.5037262, 76.7784779 28.5305748, 76.8052571 28.5664284, 76.8066304 28.5974812, 76.7711863 28.6336475, 76.7195736 28.5393963, 76.6847505 28.5169589, 76.6358736 28.5143465))",124103_E,C7
