WKT,name,description
"POLYGON ((75.605813 17.469234, 75.596497 17.454753, 75.614284 17.443032, 75.615266 17.442347, 75.615904 17.441965, 75.616173 17.441809, 75.616292 17.44174, 75.616469 17.442313, 75.616643 17.442964, 75.616808 17.443413, 75.616863 17.443637, 75.616899 17.443725, 75.617041 17.444059, 75.617051 17.444102, 75.617824 17.446015, 75.619669 17.449946, 75.620125 17.451163, 75.620129 17.451172, 75.620136 17.451194, 75.620335 17.451759, 75.620357 17.451809, 75.620465 17.452129, 75.620482 17.452177, 75.620533 17.45233, 75.620586 17.452486, 75.620621 17.452757, 75.620694 17.453078, 75.62071 17.453214, 75.620724 17.453328, 75.620859 17.454469, 75.620875 17.454612, 75.620882 17.454676, 75.6209 17.454834, 75.62091 17.454912, 75.620911 17.454917, 75.620918 17.454956, 75.620928 17.455009, 75.620931 17.455024, 75.620939 17.45507, 75.620943 17.455094, 75.620947 17.455115, 75.621056 17.455681, 75.621159 17.456183, 75.621196 17.456359, 75.621274 17.456733, 75.621319 17.456965, 75.621357 17.457164, 75.621358 17.457169, 75.621404 17.45741, 75.621409 17.457461, 75.621447 17.457849, 75.621471 17.458105, 75.621495 17.458304, 75.621534 17.458639, 75.621544 17.458714, 75.621559 17.458819, 75.621577 17.458948, 75.621593 17.459064, 75.621607 17.459168, 75.621609 17.459205, 75.621613 17.459246, 75.621806 17.459342, 75.621966 17.459374, 75.622049 17.459408, 75.622184 17.459462, 75.622396 17.459573, 75.622397 17.459574, 75.622399 17.459575, 75.622453 17.459622, 75.622666 17.459703, 75.622678 17.459707, 75.622816 17.459758, 75.622938 17.459814, 75.623157 17.459913, 75.623234 17.45995, 75.623443 17.460049, 75.623687 17.460165, 75.62373 17.460186, 75.623736 17.460189, 75.623761 17.460201, 75.623807 17.460224, 75.623859 17.460251, 75.623915 17.460292, 75.624041 17.460385, 75.624311 17.460582, 75.624505 17.460723, 75.624919 17.461027, 75.625575 17.461506, 75.625682 17.461584, 75.625836 17.461696, 75.626154 17.461927, 75.626821 17.462225, 75.627346 17.462459, 75.627439 17.462501, 75.627465 17.462566, 75.627533 17.462734, 75.627607 17.462767, 75.62771 17.463022, 75.627587 17.463407, 75.627521 17.463618, 75.627399 17.464001, 75.627411 17.464112, 75.627418 17.464186, 75.627453 17.464529, 75.627466 17.46458, 75.627479 17.464633, 75.627567 17.464993, 75.627688 17.465484, 75.627702 17.465542, 75.627708 17.465567, 75.627787 17.465889, 75.627792 17.465903, 75.627802 17.465931, 75.627802 17.465932, 75.628234 17.467172, 75.628371 17.467469, 75.62839 17.46751, 75.628416 17.467567, 75.628572 17.467907, 75.629347 17.469588, 75.629672 17.470292, 75.629828 17.470632, 75.629879 17.470744, 75.629903 17.470796, 75.629924 17.470839, 75.629928 17.470849, 75.629929 17.470852, 75.629935 17.470868, 75.629947 17.470901, 75.629992 17.471026, 75.630082 17.471278, 75.630121 17.471385, 75.630159 17.471492, 75.63022 17.471628, 75.630314 17.471835, 75.630324 17.471857, 75.630411 17.472048, 75.630753 17.472799, 75.631026 17.473402, 75.631238 17.473869, 75.631561 17.47458, 75.63161 17.474687, 75.631683 17.47484, 75.631693 17.474857, 75.631755 17.474973, 75.631804 17.47506, 75.632061 17.475544, 75.632376 17.476131, 75.632577 17.476504, 75.632774 17.476861, 75.63285 17.476992, 75.63298 17.477214, 75.633015 17.477194, 75.633102 17.477145, 75.633297 17.477037, 75.6431799 17.4840402, 75.643968 17.51733, 75.642634 17.51826, 75.641292 17.519195, 75.640194 17.519961, 75.638592 17.521077, 75.635646 17.523131, 75.633376 17.524713, 75.632193 17.525538, 75.629484 17.527426, 75.62391 17.531307, 75.615869 17.537065, 75.618539 17.542736, 75.616552 17.54576, 75.608252 17.550736, 75.607481 17.551228, 75.611817 17.541227, 75.605813 17.469234))",413305_J,C9
"POLYGON ((75.332513 17.360631, 75.287102 17.411288, 75.27993 17.393741, 75.302189 17.367051, 75.309569 17.358339, 75.333053 17.347361, 75.339014 17.358064, 75.332513 17.360631))",413305_K,C11
"POLYGON ((75.58288 17.607971, 75.558027 17.628223, 75.55718 17.627436, 75.552563 17.623214, 75.552529 17.623182, 75.551025 17.621803, 75.550821 17.62161, 75.550716 17.621512, 75.549685 17.620537, 75.549585 17.620443, 75.549346 17.620217, 75.549236 17.620113, 75.548915 17.61981, 75.544675 17.615805, 75.542332 17.613592, 75.541696 17.61304, 75.541689 17.613033, 75.538426 17.610199, 75.532962 17.599178, 75.546722 17.587967, 75.550045 17.58526, 75.558574 17.565595, 75.559054 17.566078, 75.559983 17.567014, 75.56139 17.568429, 75.561941 17.568499, 75.563964 17.568757, 75.568257 17.561556, 75.57066 17.5537, 75.578683 17.545516, 75.587482 17.547153, 75.590572 17.555173, 75.592632 17.55861, 75.598591 17.560406, 75.595801 17.562701, 75.598377 17.562701, 75.598695 17.562733, 75.599273 17.562791, 75.600416 17.562906, 75.602335 17.563098, 75.58288 17.607971))",413253_B,C7
"POLYGON ((75.615724 17.630677, 75.581464 17.658597, 75.571952 17.654001, 75.571338 17.651614, 75.570724 17.649226, 75.570082 17.646731, 75.568947 17.642318, 75.567619 17.637154, 75.563178 17.63301, 75.558408 17.628577, 75.558392 17.628562, 75.558027 17.628223, 75.58288 17.607971, 75.602335 17.563098, 75.607481 17.551228, 75.616552 17.54576, 75.618539 17.542736, 75.615869 17.537065, 75.643968 17.51733, 75.643821 17.56584, 75.615724 17.630677))",413253_C,C9
"POLYGON ((75.648576 17.653377, 75.593029 17.69865, 75.591768 17.698815, 75.587477 17.693255, 75.584901 17.685077, 75.582122 17.678792, 75.583458 17.673126, 75.588002 17.67087, 75.593167 17.669772, 75.597003 17.666105, 75.586576 17.661067, 75.581464 17.658597, 75.615724 17.630677, 75.643821 17.56584, 75.6431799 17.4840402, 75.67703 17.509028, 75.6876843 17.5283301, 75.689679 17.558483, 75.648576 17.653377))",413253_D,C11
"POLYGON ((75.717473 17.592835, 75.693252 17.648781, 75.687451 17.652374, 75.683287 17.654953, 75.679464 17.65732, 75.675325 17.659883, 75.670948 17.662594, 75.66158 17.668395, 75.653853 17.673672, 75.639784 17.683279, 75.639084 17.683757, 75.638735 17.683996, 75.638641 17.68406, 75.638601 17.684087, 75.63854 17.684129, 75.638199 17.684362, 75.637896 17.684568, 75.637833 17.684612, 75.637761 17.684661, 75.635168 17.686431, 75.633008 17.687906, 75.63015 17.689858, 75.627169 17.691893, 75.623019 17.694727, 75.613219 17.696009, 75.607141 17.696804, 75.598991 17.69787, 75.593029 17.69865, 75.648576 17.653377, 75.689679 17.558483, 75.6876843 17.5283301, 75.703142 17.55681, 75.706748 17.567775, 75.712582 17.578409, 75.714649 17.582176, 75.717053 17.590031, 75.717473 17.592835))",413253_E,C12
"POLYGON ((75.752504 17.61049, 75.719862 17.685919, 75.716366 17.683115, 75.706405 17.676246, 75.706437 17.672951, 75.706453 17.671187, 75.706473 17.669131, 75.706499 17.666416, 75.70653 17.663205, 75.706556 17.660487, 75.706582 17.657794, 75.706748 17.640423, 75.704917 17.641557, 75.701022 17.643969, 75.695411 17.647444, 75.693252 17.648781, 75.717473 17.592835, 75.718942 17.60263, 75.724491 17.604852, 75.730793 17.607375, 75.748998 17.607375, 75.752504 17.61049))",413253_F,C13
"POLYGON ((75.719862 17.685919, 75.752504 17.61049, 75.756734 17.614247, 75.759504 17.619806, 75.757751 17.622674, 75.75536 17.625945, 75.751942 17.630211, 75.748281 17.634779, 75.743386 17.639196, 75.742914 17.640914, 75.741969 17.642468, 75.741025 17.643981, 75.740166 17.645208, 75.737183 17.647217, 75.741956 17.663161, 75.744189 17.675428, 75.741784 17.685405, 75.738129 17.690068, 75.737823 17.690461, 75.737748 17.690556, 75.73771 17.690604, 75.737673 17.690652, 75.737594 17.690752, 75.737553 17.690805, 75.737535 17.690828, 75.737525 17.690841, 75.737513 17.690856, 75.737495 17.690879, 75.737483 17.690894, 75.737469 17.690912, 75.737437 17.690952, 75.73736 17.691051, 75.737284 17.691148, 75.737236 17.69121, 75.737219 17.691231, 75.737199 17.691257, 75.737169 17.691294, 75.73715 17.69132, 75.73713 17.691344, 75.737112 17.691368, 75.737102 17.691381, 75.737091 17.691395, 75.737071 17.691419, 75.737052 17.691445, 75.736975 17.691542, 75.736937 17.691591, 75.736917 17.691616, 75.736855 17.691696, 75.736815 17.691747, 75.736787 17.691783, 75.736755 17.691823, 75.735663 17.693215, 75.733197 17.696362, 75.728829 17.693111, 75.724857 17.689925, 75.719862 17.685919))",413253_G,C14
"POLYGON ((75.567264 17.48121, 75.567274 17.481329, 75.53357 17.485321, 75.519387 17.478677, 75.508918 17.462396, 75.476639 17.443536, 75.473314 17.443286, 75.472301 17.442044, 75.443117 17.438769, 75.426089 17.419318, 75.410012 17.411418, 75.432569 17.402508, 75.489158 17.406756, 75.537571 17.435042, 75.567264 17.48121))",413319_B,C5
"POLYGON ((75.566215 17.407683, 75.596497 17.454753, 75.591429 17.458093, 75.572674 17.48069, 75.567274 17.481329, 75.567264 17.48121, 75.537571 17.435042, 75.489158 17.406756, 75.432569 17.402508, 75.410012 17.411418, 75.397805 17.405419, 75.430068 17.373904, 75.445863 17.380621, 75.470581 17.383406, 75.49597 17.376525, 75.49672 17.369603, 75.501671 17.369975, 75.566215 17.407683))",413319_C,C7
"POLYGON ((75.60268 17.392488, 75.61338 17.39152, 75.612106 17.407135, 75.612097 17.407228, 75.612094 17.407287, 75.612089 17.40731, 75.61208 17.4074, 75.612008 17.407666, 75.611994 17.407725, 75.611905 17.408036, 75.611894 17.408057, 75.611885 17.408087, 75.61169 17.408501, 75.611566 17.408738, 75.611422 17.409151, 75.611389 17.40944, 75.611345 17.409712, 75.611309 17.409937, 75.611308 17.409941, 75.611307 17.409944, 75.611293 17.409978, 75.611057 17.410575, 75.610952 17.410929, 75.610893 17.411081, 75.610846 17.411225, 75.610803 17.411318, 75.61067 17.411672, 75.610418 17.412181, 75.610255 17.412508, 75.609969 17.413127, 75.609877 17.413346, 75.60963 17.413999, 75.609412 17.414614, 75.609268 17.414975, 75.60916 17.415258, 75.609042 17.415626, 75.608892 17.415974, 75.608692 17.416516, 75.608424 17.417158, 75.608139 17.417754, 75.607855 17.418287, 75.607684 17.418534, 75.607499 17.418837, 75.607408 17.418987, 75.607137 17.419525, 75.606961 17.419774, 75.606852 17.419943, 75.606723 17.420142, 75.606607 17.420361, 75.606834 17.420773, 75.606839 17.42078, 75.607207 17.421268, 75.60767 17.421867, 75.608167 17.422558, 75.608529 17.422935, 75.60888 17.423213, 75.609236 17.423472, 75.609464 17.42363, 75.609503 17.423667, 75.609577 17.423737, 75.609712 17.423799, 75.610175 17.424012, 75.610298 17.424084, 75.610528 17.424192, 75.610821 17.424265, 75.610951 17.42429, 75.611307 17.424301, 75.612054 17.424381, 75.612154 17.424391, 75.612973 17.424418, 75.613185 17.424474, 75.613199 17.424666, 75.613257 17.424716, 75.613353 17.424742, 75.613371 17.42498, 75.613642 17.426633, 75.613737 17.427152, 75.613775 17.427444, 75.61394 17.428451, 75.613932 17.428452, 75.613938 17.428496, 75.613853 17.428505, 75.613356 17.428559, 75.613167 17.428594, 75.613172 17.428641, 75.613237 17.42895, 75.613267 17.429178, 75.613418 17.429741, 75.613566 17.430278, 75.613625 17.43059, 75.613661 17.430782, 75.613765 17.431213, 75.613983 17.431433, 75.614003 17.431436, 75.614085 17.431466, 75.614156 17.431527, 75.614203 17.431624, 75.614217 17.43167, 75.614455 17.431911, 75.614691 17.433528, 75.614805 17.434469, 75.614862 17.434735, 75.614859 17.434916, 75.614903 17.435287, 75.61498 17.435729, 75.614996 17.43588, 75.615095 17.436463, 75.615152 17.437058, 75.615244 17.437689, 75.615246 17.437696, 75.615278 17.437852, 75.615764 17.439998, 75.615932 17.440547, 75.616092 17.441005, 75.616106 17.441168, 75.616292 17.44174, 75.616173 17.441809, 75.615904 17.441965, 75.615266 17.442347, 75.614284 17.443032, 75.596497 17.454753, 75.566215 17.407683, 75.501671 17.369975, 75.49672 17.369603, 75.500774 17.332187, 75.51418 17.333193, 75.577965 17.370456, 75.577956 17.370492, 75.577674 17.371753, 75.577657 17.371898, 75.577599 17.372385, 75.577575 17.372584, 75.57757 17.372626, 75.577396 17.374081, 75.577178 17.375907, 75.577098 17.376125, 75.577098 17.376126, 75.577051 17.376253, 75.576953 17.37659, 75.576952 17.376593, 75.576898 17.376785, 75.576853 17.376937, 75.576845 17.376959, 75.576773 17.377186, 75.576749 17.377226, 75.57673 17.377259, 75.57566 17.380052, 75.574234 17.383267, 75.57616 17.383756, 75.576512 17.383824, 75.576882 17.383921, 75.577227 17.384012, 75.578163 17.38424, 75.578356 17.384314, 75.578907 17.384454, 75.582473 17.385061, 75.582509 17.385064, 75.584064 17.385319, 75.584822 17.385416, 75.585579 17.385568, 75.586158 17.385723, 75.586341 17.385757, 75.586818 17.385866, 75.58789 17.386071, 75.587941 17.38608, 75.588555 17.386148, 75.588746 17.386177, 75.58953 17.386308, 75.590334 17.386475, 75.591071 17.386676, 75.591204 17.386704, 75.591946 17.386846, 75.592059 17.386893, 75.59248 17.386995, 75.593212 17.387191, 75.593605 17.387302, 75.593892 17.387437, 75.594558 17.387733, 75.595111 17.388018, 75.595285 17.388101, 75.596038 17.38851, 75.596746 17.388794, 75.597647 17.389061, 75.598459 17.389363, 75.598887 17.389506, 75.599177 17.389586, 75.599452 17.389661, 75.600463 17.390038, 75.600821 17.390206, 75.601075 17.390307, 75.60128 17.390619, 75.601296 17.390655, 75.601393 17.390872, 75.601567 17.39119, 75.601633 17.391271, 75.601734 17.391394, 75.602068 17.391918, 75.602666 17.392476, 75.60268 17.392488))",413319_D,C9
"POLYGON ((75.526683 17.296411, 75.609931 17.34504, 75.609929 17.34504, 75.609451 17.344975, 75.608829 17.344909, 75.606976 17.34496, 75.606911 17.344964, 75.606388 17.345003, 75.60282 17.345311, 75.602687 17.345324, 75.601097 17.345512, 75.599208 17.345682, 75.598882 17.345696, 75.595233 17.346209, 75.59461 17.346489, 75.594551 17.346518, 75.594533 17.346524, 75.59415 17.346696, 75.594123 17.346708, 75.593951 17.346792, 75.593387 17.347049, 75.592785 17.347318, 75.591411 17.347965, 75.590731 17.348261, 75.589941 17.348703, 75.58931 17.349034, 75.588421 17.349554, 75.586008 17.350727, 75.581267 17.351154, 75.580846 17.351223, 75.580273 17.356245, 75.580252 17.356406, 75.580192 17.356968, 75.58011 17.3576, 75.579915 17.359001, 75.579879 17.359425, 75.579732 17.360352, 75.579651 17.360966, 75.579364 17.362804, 75.57916 17.364332, 75.579047 17.364964, 75.578805 17.366622, 75.578723 17.367253, 75.578634 17.367682, 75.578537 17.368152, 75.578276 17.368981, 75.578081 17.369959, 75.577965 17.370456, 75.51418 17.333193, 75.500774 17.332187, 75.502423 17.316964, 75.490661 17.293707, 75.526683 17.296411))",413319_E,C11
"POLYGON ((75.539181 17.259627, 75.584622 17.28617, 75.594916 17.295492, 75.602445 17.302309, 75.603422 17.304462, 75.603812 17.305323, 75.6047 17.304986, 75.603715 17.305392, 75.603755 17.305491, 75.604385 17.307054, 75.604424 17.307137, 75.606249 17.310693, 75.607706 17.314764, 75.60843 17.316554, 75.608685 17.317098, 75.608697 17.317213, 75.608737 17.317313, 75.609769 17.319341, 75.609816 17.319485, 75.60997 17.319849, 75.610252 17.320596, 75.610528 17.321662, 75.610588 17.321847, 75.611333 17.3236, 75.61161 17.324192, 75.611834 17.324637, 75.611878 17.324722, 75.61189 17.324748, 75.612088 17.325136, 75.612099 17.325272, 75.612081 17.325421, 75.612088 17.326514, 75.612095 17.327608, 75.612103 17.328701, 75.612096 17.329794, 75.612091 17.33009, 75.612113 17.330416, 75.612129 17.330883, 75.612089 17.331039, 75.612089 17.331096, 75.61234 17.336856, 75.612349 17.33689, 75.612333 17.336889, 75.611093 17.336864, 75.610886 17.336868, 75.610569 17.336874, 75.610538 17.337209, 75.610501 17.337538, 75.610473 17.337746, 75.610359 17.338837, 75.610337 17.339217, 75.610311 17.339297, 75.610285 17.339547, 75.61012 17.342735, 75.610119 17.342757, 75.610101 17.343501, 75.610095 17.343757, 75.61007 17.344035, 75.610067 17.34408, 75.610057 17.344876, 75.610028 17.344877, 75.610025 17.34504, 75.609931 17.34504, 75.526683 17.296411, 75.490661 17.293707, 75.488622 17.289676, 75.484994 17.274596, 75.48308 17.273482, 75.48064 17.272063, 75.477817 17.27042, 75.476052 17.269393, 75.472282 17.2672, 75.469064 17.265328, 75.447247 17.252728, 75.48512 17.25557, 75.539181 17.259627))",413319_G,C12
"POLYGON ((75.60526 17.304749, 75.604965 17.304866, 75.605079 17.304813, 75.605606 17.30457, 75.605543 17.304609, 75.60526 17.304749))",413319_H,C12
"POLYGON ((75.604777 17.304955, 75.60478 17.304953, 75.604769 17.304958, 75.604801 17.304943, 75.604777 17.304955))",413319_I,C12
"POLYGON ((75.604753 17.304968, 75.604713 17.304988, 75.604714 17.304987, 75.604724 17.304982, 75.604753 17.304967, 75.604753 17.304968))",413319_J,C12
"POLYGON ((75.604226 17.305271, 75.603861 17.305359, 75.604001 17.305325, 75.604025 17.305319, 75.604226 17.305271))",413319_K,C12
"POLYGON ((75.426234 17.364313, 75.49672 17.369603, 75.49597 17.376525, 75.470581 17.383406, 75.445863 17.380621, 75.430068 17.373904, 75.397805 17.405419, 75.365639 17.413295, 75.356661 17.391791, 75.426234 17.364313))",413322_A,C7
"POLYGON ((75.419903 17.326117, 75.500774 17.332187, 75.49672 17.369603, 75.426234 17.364313, 75.356661 17.391791, 75.353259 17.383643, 75.339014 17.358064, 75.419903 17.326117))",413322_B,C9
"POLYGON ((75.413574 17.287922, 75.490661 17.293707, 75.502423 17.316964, 75.500774 17.332187, 75.419903 17.326117, 75.339014 17.358064, 75.333053 17.347361, 75.336512 17.339087, 75.336853 17.332778, 75.334825 17.328223, 75.333326 17.324857, 75.331415 17.320567, 75.33134 17.320398, 75.413574 17.287922))",413322_C,C11
"POLYGON ((75.407247 17.249726, 75.447247 17.252728, 75.457694 17.258712, 75.469064 17.265328, 75.472282 17.2672, 75.476052 17.269393, 75.477817 17.27042, 75.48064 17.272063, 75.48308 17.273482, 75.484994 17.274596, 75.488622 17.289676, 75.490661 17.293707, 75.413574 17.287922, 75.33134 17.320398, 75.33067 17.318893, 75.328686 17.314438, 75.326941 17.310518, 75.32509 17.306362, 75.326181 17.296727, 75.327149 17.28818, 75.327958 17.281038, 75.407247 17.249726))",413322_D,C12
"POLYGON ((75.400923 17.211529, 75.407793 17.212045, 75.5521294 17.2239696, 75.573124 17.2382065, 75.584622 17.28617, 75.539181 17.259627, 75.447247 17.252728, 75.407247 17.249726, 75.327958 17.281038, 75.328688 17.274596, 75.342458 17.267072, 75.342092 17.248062, 75.355411 17.236324, 75.36211 17.226857, 75.400923 17.211529))",413322_E,C13
"POLYGON ((75.400923 17.211529, 75.36211 17.226857, 75.371021 17.214264, 75.371862 17.199172, 75.372391 17.189667, 75.5617847 17.1809122, 75.573124 17.2382065, 75.5521294 17.2239696, 75.407724 17.211912, 75.407793 17.212045, 75.400923 17.211529))",413322_F,C14
"POLYGON ((76.966408 16.456258, 76.948102 16.460473, 76.941794 16.459997, 76.924402 16.453087, 76.912178 16.439356, 76.907787 16.421799, 76.912184 16.404243, 76.924409 16.390516, 76.941797 16.383608, 76.960558 16.385024, 76.976606 16.394456, 76.986442 16.409849, 76.987923 16.427848, 76.980722 16.44453, 76.966408 16.456258))",584111_A,C1
"POLYGON ((77.013349 16.467253, 76.984721 16.490711, 76.948102 16.499144, 76.945484 16.498947, 76.944768 16.498723, 76.932879 16.49646, 76.905118 16.486126, 76.900693 16.484368, 76.876247 16.456903, 76.867471 16.421787, 76.876273 16.386678, 76.900724 16.359227, 76.935494 16.345413, 76.966445 16.347749, 76.973009 16.348245, 77.005101 16.367106, 77.024777 16.397889, 77.026967 16.424447, 77.027745 16.433887, 77.013349 16.467253), (76.987923 16.427848, 76.980722 16.44453, 76.966408 16.456258, 76.948102 16.460473, 76.941794 16.459997, 76.924402 16.453087, 76.912178 16.439356, 76.907787 16.421799, 76.912184 16.404243, 76.924409 16.390516, 76.941797 16.383608, 76.960558 16.385024, 76.976606 16.394456, 76.986442 16.409849, 76.987923 16.427848))",584111_B,C3
"POLYGON ((77.006425 16.52239, 77.00304 16.525163, 76.96947 16.532894, 76.969592 16.531905, 76.971922 16.527996, 76.95126 16.500751, 76.945484 16.498947, 76.948102 16.499144, 76.984721 16.490711, 77.013349 16.467253, 77.027745 16.433887, 77.026967 16.424447, 77.035282 16.437567, 77.059932 16.457629, 77.045984 16.48997, 77.028073 16.504649, 77.006425 16.52239))",584111_C,C5
"POLYGON ((76.929193 16.307218, 76.969413 16.310254, 76.969535 16.322775, 76.972187 16.334801, 76.966445 16.347749, 76.935494 16.345413, 76.900724 16.359227, 76.876273 16.386678, 76.867471 16.421787, 76.876247 16.456903, 76.900693 16.484368, 76.905118 16.486126, 76.9172143 16.4901436, 76.894405 16.488827, 76.893044 16.490169, 76.892798 16.490038, 76.892612 16.490034, 76.892365 16.490107, 76.892024 16.490063, 76.891337 16.490191, 76.889477 16.49062, 76.888984 16.491078, 76.884684 16.492162, 76.876491 16.492045, 76.868542 16.487855, 76.863515 16.484616, 76.865082 16.478718, 76.865445 16.477787, 76.86484 16.47674, 76.864233 16.472666, 76.864716 16.467311, 76.866175 16.464285, 76.862881 16.456983, 76.862459 16.451561, 76.86082 16.449649, 76.860455 16.449224, 76.848816 16.435647, 76.856463 16.393148, 76.88523 16.372419, 76.896155 16.355764, 76.90166 16.353544, 76.92116 16.34598, 76.921281 16.345631, 76.920432 16.340506, 76.902467 16.336895, 76.903375 16.317474, 76.929193 16.307218))",584111_D,C5
"POLYGON ((77.09134 16.483191, 77.084533 16.498982, 77.078525 16.50233, 77.076409 16.503509, 77.073299 16.506331, 77.072789 16.506794, 77.069692 16.509604, 77.067669 16.51144, 77.060507 16.51794, 77.054924 16.521082, 77.047762 16.519802, 77.039751 16.515846, 77.028073 16.504649, 77.045984 16.48997, 77.059932 16.457629, 77.09134 16.483191))",584111_E,C7
"POLYGON ((76.9271206 16.2684929, 76.995583 16.274509, 76.966258 16.285705, 76.963518 16.293614, 76.969361 16.304982, 76.969413 16.310254, 76.929193 16.307218, 76.903375 16.317474, 76.903802 16.308355, 76.923587 16.29251, 76.924932 16.289973, 76.927056 16.285966, 76.928743 16.282784, 76.930716 16.279062, 76.930757 16.278984, 76.922323 16.276714, 76.9271206 16.2684929))",584111_F,C7
"POLYGON ((77.00304 16.525163, 77.006425 16.52239, 77.028073 16.504649, 77.039751 16.515846, 77.047762 16.519802, 77.054924 16.521082, 77.0270172 16.5404554, 77.00455 16.551802, 76.991805 16.562041, 76.980031 16.560761, 76.971777 16.558085, 76.967407 16.549591, 76.96853 16.540505, 76.96947 16.532894, 77.00304 16.525163))",584111_G,C7
"POLYGON ((76.877046 16.327935, 76.903375 16.317474, 76.902467 16.336895, 76.920432 16.340506, 76.921281 16.345631, 76.92116 16.34598, 76.90166 16.353544, 76.896155 16.355764, 76.88523 16.372419, 76.856463 16.393148, 76.848816 16.435647, 76.835949 16.426566, 76.827962 16.424995, 76.827156 16.421768, 76.840367 16.369107, 76.877046 16.327935))",584116_A,C5
"POLYGON ((76.853376 16.29664, 76.911122 16.273699, 76.913083 16.274227, 76.917423 16.275395, 76.920182 16.276138, 76.922323 16.276714, 76.924374 16.277266, 76.92688 16.277941, 76.930716 16.279062, 76.928743 16.282784, 76.927056 16.285966, 76.924932 16.289973, 76.923587 16.29251, 76.903802 16.308355, 76.903375 16.317474, 76.877046 16.327935, 76.840367 16.369107, 76.827156 16.421768, 76.827962 16.424995, 76.82403 16.424221, 76.819298 16.42329, 76.819294 16.423289, 76.810798 16.421618, 76.80373 16.421055, 76.803727 16.421054, 76.787341 16.419748, 76.804469 16.351529, 76.853376 16.29664))",584116_B,C7
"POLYGON ((76.829713 16.265343, 76.865184 16.251252, 76.865202 16.251262, 76.87349 16.265916, 76.890221 16.268073, 76.894275 16.269164, 76.894312 16.269174, 76.894639 16.269262, 76.894671 16.269271, 76.895155 16.269401, 76.897895 16.270139, 76.897998 16.270167, 76.901617 16.271141, 76.911122 16.273699, 76.853376 16.29664, 76.804469 16.351529, 76.787341 16.419748, 76.780841 16.41923, 76.756322 16.4261, 76.75214 16.420822, 76.747974 16.41594, 76.768577 16.333946, 76.829713 16.265343))",584116_C,C9
"POLYGON ((76.806058 16.234043, 76.814962 16.230506, 76.826845 16.230168, 76.865184 16.251252, 76.829713 16.265343, 76.768577 16.333946, 76.747974 16.41594, 76.746157 16.41381, 76.740354 16.409812, 76.735687 16.406597, 76.712812 16.39541, 76.730224 16.326165, 76.74036 16.311078, 76.745753 16.301701, 76.806058 16.234043))",584116_D,C11
"POLYGON ((76.676909 16.377847, 76.681912 16.357966, 76.713238 16.2827384, 76.806058 16.234043, 76.745753 16.301701, 76.74036 16.311078, 76.730224 16.326165, 76.712812 16.39541, 76.686041 16.382318, 76.676909 16.377847))",584116_E,C12
"POLYGON ((76.681912 16.357966, 76.676909 16.377847, 76.656302 16.36776, 76.652175 16.36217, 76.681912 16.357966))",584116_H,C13
"POLYGON ((77.067571 16.439917, 77.059932 16.457629, 77.035282 16.437567, 77.026967 16.424447, 77.024777 16.397889, 77.005101 16.367106, 76.973009 16.348245, 76.966445 16.347749, 76.972187 16.334801, 76.969535 16.322775, 76.969413 16.310254, 76.985456 16.311465, 77.033588 16.339752, 77.063108 16.385922, 77.067571 16.439917))",584126_B,C5
